Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
1472,Tb927.10.15310,6.33,5.46,4631,3290,"hypothetical protein, conserved",PG975
1473,Tb927.10.15320,5.95,3.54,3722,195,"hypothetical protein, conserved",PG976
1474,Tb927.10.15330,7.0,6.56,5756,5515,"CYTH domain containing protein, putative",PG977
1475,Tb11.v5.0348,7.0,6.56,5756,5515,"hypothetical protein, conserved",PG977
1476,Tb927.10.15350,7.36,7.23,6148,6187,histone H3 variant V,PG978
1477,Tb927.10.15360,6.36,5.6,4692,3566,"hypothetical protein, conserved",PG979
1478,Tb927.10.1540,5.98,5.58,3798,3526,"zinc finger protein family member, putative",PG980
1479,Tb927.10.15400,4.32,3.6,1062,696,"kinesin, putative",PG981
1480,Tb11.v5.0787,4.32,3.6,1062,696,"kinesin, putative",PG981
1481,Tb927.10.15410,6.71,8.51,5344,6622,glycosomal malate dehydrogenase,PG982
1482,Tb927.10.15420,5.79,6.32,3334,5124,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5, putative",PG983
1483,Tb927.10.15430,6.05,4.46,3984,2198,"Ankyrin repeats (3 copies), putative",PG984
1484,Tb927.10.15440,6.66,6.11,5264,4719,"hypothetical protein, conserved",PG985
1485,Tb927.10.15450,4.93,3.74,1588,1588,"hypothetical protein, conserved",PG986
1486,Tb927.10.15460,5.36,3.82,2325,1781,"Vacuolar protein sorting associated protein 36, putative",PG987
1487,Tb927.10.15480,4.93,3.72,1603,1480,"transporter, putative",PG988
1488,Tb927.10.15490,5.55,3.96,2734,1992,"GDP-mannose 4,6 dehydratase",PG989
1489,Tb927.10.1550,7.09,6.54,5852,5491,proteasome regulatory non-ATP-ase subunit 5,PG990
1490,Tb927.10.15500,5.99,4.93,3826,2473,"SNARE protein, putative",PG991
1491,Tb927.10.15510,5.12,3.64,1877,1060,"hypothetical protein, conserved",PG992
1492,Tb927.10.15520,6.34,6.31,4639,5104,"signal recognition particle protein, putative",PG993
1493,Tb927.10.15530,6.9,6.68,5633,5674,"ABC transport system ATP-binding protein, putative",PG994
1494,Tb927.10.15540,5.77,5.3,3279,2992,predicted VPS53-like domain protein,PG995
1495,Tb927.10.15550,4.63,3.66,1281,1194,"hypothetical protein, conserved",PG996
1496,Tb927.10.15570,5.21,3.65,2039,1067,"transcription factor IIa, putative",PG997
1497,Tb927.10.15580,6.18,6.57,4290,5526,"dynein light chain, putative",PG998
1498,Tb927.10.15590,7.22,6.25,6010,5007,"macrophage infectivity potentiator, precursor, putative",PG999
1499,Tb927.10.1560,7.73,7.53,6345,6360,Nucleolar protein 91,PG1000
1500,Tb927.10.15600,3.23,3.66,120,1171,"FKBP-type peptidylprolyl cis-trans isomerase, putative",PG1001
1501,Tb927.10.15610,3.4,3.89,628,1903,"zinc finger protein, putative",PG1002
1502,Tb927.10.15640,5.84,5.36,3454,3110,"WD domain, G-beta repeat, putative",PG1003
1503,Tb927.10.15660,6.31,5.82,4591,4056,"hypothetical protein, conserved",PG1004
1504,Tb927.10.15680,4.72,3.61,1356,745,"hypothetical protein, conserved",PG1005
1505,Tb927.10.15690,5.34,3.61,2287,802,"anaphase promoting complex, subunit 10-like protein",PG1006
1506,Tb927.10.15700,5.35,4.18,2311,2122,"hypothetical protein, conserved",PG1007
1507,Tb927.10.15710,6.42,4.99,4825,2551,mitochondrial carrier protein,PG1008
1508,Tb927.10.15720,7.1,6.32,5875,5113,proteasome regulatory non-ATP-ase subunit 9,PG1009
1509,Tb927.10.15730,5.35,4.39,2307,2174,"SPRY domain/Ankyrin repeats (3 copies), putative",PG1010
1510,Tb11.v5.0440,5.35,4.39,2307,2174,"hypothetical protein, conserved",PG1010
1511,Tb927.10.15740,6.21,6.27,4361,5030,"hypothetical protein, conserved",PG1011
1512,Tb927.10.15750,6.57,6.24,5111,4990,Tripartite attachment complex protein 197,PG1012
1513,Tb927.10.15760,8.22,7.73,6526,6457,"hypothetical protein, conserved",PG1013
1514,Tb927.10.15770,5.4,5.23,2402,2885,"hypothetical protein, conserved",PG1014
1515,Tb927.10.15790,3.37,6.42,565,5304,"cytochrome c oxidase assembly protein COX19, putative",PG1015
1516,Tb927.10.1580,6.15,7.0,4199,6014,MICOS complex subunit MIC10-1,PG1016
1517,Tb927.10.15800,5.83,5.5,3427,3375,"actin related protein 2, putative",PG1017
1518,Tb927.10.15810,5.45,4.28,2509,2150,"Fcf1, putative",PG1018
1519,Tb927.10.15830,4.89,6.02,1548,4510,SUMO-interacting motif-containing protein,PG1019
1520,Tb927.10.15840,4.46,3.53,1142,143,"hypothetical protein, conserved",PG1020
1521,Tb11.v5.0428,4.46,3.53,1142,143,"hypothetical protein, conserved",PG1020
1522,Tb927.10.15860,4.74,5.21,1371,2858,Mitoribosomal LSU assembly factor 7,PG1021
1523,Tb927.10.15870,6.43,6.14,4860,4793,"RNA binding protein, putative",PG1022
1524,Tb927.9.15210,8.71,8.53,6619,6625,"ribosomal protein L36, putative",PG1023
1525,Tb927.10.1590,8.71,8.53,6619,6625,"ribosomal protein L36, putative",PG1023
1526,Tb927.10.15940,5.93,5.76,3695,3902,"cation transporter, putative",PG1024
1527,Tb11.v5.0304,5.93,5.76,3695,3902,"cation transporter, putative",PG1024
1528,Tb927.10.15960,5.56,3.65,2751,1065,"hypothetical protein, conserved",PG1025
1529,Tb927.10.15970,4.42,3.67,1110,1215,"Triglyceride lipase, putative",PG1026
1530,Tb11.v5.0306,4.42,3.67,1110,1215,"Triglyceride lipase, putative",PG1026
1531,Tb927.10.160,3.3,3.64,328,998,Kinetoplast poly(A) polymerase 2,PG1027
1532,Tb927.10.160,3.3,3.64,328,998,Kinetoplast poly(A) polymerase 2,PG1027
1533,Tb927.10.1600,3.41,5.36,644,3114,"Aminoacyltransferase ATEL1, putative",PG1028
1534,Tb927.10.16020,5.53,3.65,2676,1101,"pre-RNA processing PIH1/Nop17, putative",PG1029
1535,Tb927.10.16030,5.41,3.66,2417,1178,"mitogen activated protein kinase 4, putative",PG1030
1536,Tb927.10.16040,4.91,4.62,1562,2253,"oxidoreductase-protein, putative",PG1031
1537,Tb927.10.16050,3.67,3.6,890,687,"hypothetical protein, conserved",PG1032
1538,Tb927.10.16060,3.17,5.78,6,3955,"hypothetical protein, conserved",PG1033
1539,Tb927.10.16070,5.14,3.57,1927,403,Eukaryotic translation initiation factor 4E-2,PG1034
1540,Tb927.10.16090,3.46,5.3,727,2993,"Mitochondrial SSU ribosomal protein, putative",PG1035
1541,Tb927.10.1610,3.32,3.59,420,606,"hypothetical protein, conserved",PG1036
1542,Tb927.10.16100,8.16,7.41,6512,6285,"FK506-binding protein (FKBP)-type peptidyl-prolyl isomerase, putative",PG1037
1543,Tb11.v5.0411,8.16,7.41,6512,6285,"peptidylprolyl isomerase-like protein, putative",PG1037
1544,Tb927.10.16120,8.05,7.58,6478,6387,inosine-5'-monophosphate dehydrogenase,PG1038
1545,Tb927.10.1615,3.41,6.25,655,5002,hypothetical protein,PG1039
1546,Tb927.10.16180,5.04,3.63,1740,987,"hypothetical protein, conserved",PG1040
1547,Tb927.10.16190,3.26,3.65,179,1102,procyclic-enriched flagellar receptor adenylate cyclase 2,PG1041
1548,Tb927.10.1620,6.16,6.11,4235,4726,"phosphoserine/threonine/tyrosine-binding protein, putative",PG1042
1549,Tb11.v5.0643,6.16,6.11,4235,4726,"dual specificity protein phosphatase, putative",PG1042
1550,Tb927.10.1630,6.87,6.92,5587,5944,atp-binding cassette sub-family e member 1,PG1043
1551,Tb927.10.1660,5.06,6.54,1757,5489,"hypothetical protein, conserved",PG1044
1552,Tb927.10.1680,5.08,3.64,1801,1032,histone deacetylase 1,PG1045
1553,Tb927.10.1690,6.11,6.06,4131,4598,"cytosolic Fe-S cluster assembly factor NBP35, putative",PG1046
1554,Tb927.10.170,7.08,6.57,5848,5540,"pseudouridine synthase, Cbf5p",PG1047
1555,Tb927.10.1710,3.35,3.64,504,1027,"DNA polymerase eta, putative",PG1048
1556,Tb927.10.1720,5.78,5.72,3314,3811,"ATP-dependent DEAD/H RNA helicase, putative",PG1049
1557,Tb927.10.1730,6.27,5.54,4477,3446,"Polyadenylation mediator complex protein PAMC3, putative",PG1050
1558,Tb927.10.1740,5.72,5.4,3174,3176,"hypothetical protein, conserved",PG1051
1559,Tb927.10.1770,6.41,3.57,4793,427,hypothetical protein,PG1052
1560,Tb927.10.180,7.01,7.76,5775,6466,"ATP synthase F1 subunit gamma protein, putative",PG1053
1561,Tb927.10.1810,6.14,6.86,4173,5881,"RING-H2 zinc finger, putative",PG1054
1562,Tb927.10.1820,3.27,3.93,197,1961,Mitoribosomal SSU assembly factor 25,PG1055
1563,Tb927.10.1830,6.91,5.65,5643,3677,"syntaxin, putative",PG1056
1564,Tb927.10.1840,5.13,4.69,1909,2291,"hypothetical protein, conserved",PG1057
1565,Tb927.10.1850,3.38,3.67,580,1264,"WD domain, G-beta repeat, putative",PG1058
1566,Tb927.10.1860,6.46,5.94,4914,4346,"hypothetical protein, conserved",PG1059
1567,Tb927.10.1870,5.77,3.82,3282,1787,"LSU ribosomal protein, mitochondrial, putative",PG1060
1568,Tb927.10.1870,5.77,3.82,3282,1787,"LSU ribosomal protein, mitochondrial, putative",PG1060
1569,Tb927.10.1880,3.22,6.09,88,4677,"hypothetical protein, conserved",PG1061
1570,Tb927.10.1890,6.31,5.8,4592,4017,"cysteine peptidase, Clan CA, family C2, putative",PG1062
1571,Tb927.10.190,8.38,8.35,6585,6604,"40S ribosomal protein S6, putative",PG1063
1572,Tb927.10.1900,5.86,5.65,3509,3667,"DNA topoisomerase IA, putative",PG1064
1573,Tb927.10.1910,4.2,3.87,1020,1871,"STE/STE11 serine/threonine-protein kinase, putative",PG1065
1574,Tb11.v5.0556,4.2,3.87,1020,1871,"protein kinase, putative",PG1065
1575,Tb927.10.1930,3.93,5.08,958,2677,"hypothetical protein, conserved",PG1066
1576,Tb927.10.1950,4.6,5.24,1258,2901,"leucine-rich repeat protein (LRRP), putative",PG1067
1577,Tb927.10.1960,5.48,3.77,2581,1663,"hypothetical protein, conserved",PG1068
1578,Tb927.10.1970,6.39,5.62,4741,3608,"CHAT domain containing protein, putative",PG1069
1579,Tb927.10.1980,6.08,5.4,4067,3183,"hypothetical protein, conserved",PG1070
1580,Tb927.10.1990,6.89,6.47,5613,5384,"major vault protein, putative",PG1071
1581,Tb11.v5.0641,6.89,6.47,5613,5384,"major vault protein, putative",PG1071
1582,Tb927.10.200,8.03,3.58,6468,438,"vacuolar ATP synthase, putative",PG1072
1583,Tb927.10.2000,3.41,3.63,642,967,"actin-like protein, putative",PG1073
1584,Tb927.10.2000,3.41,3.63,642,967,"actin-like protein, putative",PG1073
1585,Tb927.10.2010,8.1,6.87,6499,5898,hexokinase,PG1074
1586,Tb927.10.2020,8.95,7.7,6630,6439,hexokinase,PG1075
1587,Tb927.10.2030,4.58,3.67,1234,1254,"Pentatricopeptide repeat protein (PPR), putative",PG1076
1588,Tb927.10.2040,5.97,5.57,3789,3502,"STE group serine/threonine-protein kinase, putative",PG1077
1589,Tb927.10.2050,3.78,3.8,926,1729,"hypothetical protein, conserved",PG1078
1590,Tb927.10.2060,4.6,5.36,1256,3115,"hypothetical protein, conserved",PG1079
1591,Tb927.10.2080,6.26,6.18,4463,4858,"hypothetical protein, conserved",PG1080
1592,Tb927.10.210,6.61,3.8,5189,1730,GPI transamidase component GAA1,PG1081
1593,Tb927.10.2120,5.27,5.69,2151,3746,"U1 small nuclear ribonucleoprotein C, putative",PG1082
1594,Tb927.10.2130,5.75,6.44,3234,5342,"Vps51/Vps67, putative",PG1083
1595,Tb927.10.2190,7.59,6.86,6296,5888,"Protein of unknown function (DUF667), putative",PG1084
1596,Tb927.10.6370,8.27,7.27,6550,6225,"60S ribosomal proteins L37, putative",PG1085
1597,Tb927.10.220,8.27,7.27,6550,6225,"60S ribosomal protein L37a, putative",PG1085
1598,Tb927.10.2200,5.71,5.63,3149,3629,"hypothetical protein, conserved",PG1086
1599,Tb927.10.2210,3.34,5.55,466,3469,"Peptidase C19, ubiquitin carboxyl-terminal hydrolase, putative",PG1087
1600,Tb11.v5.0701,3.34,5.55,466,3469,"ubiquitin carboxyl-terminal hydrolase, putative",PG1087
1601,Tb927.10.2230,5.13,5.01,1912,2566,"NADPH:adrenodoxin oxidoreductase, mitochondrial, putative",PG1088
1602,Tb927.10.2240,7.49,7.0,6236,6015,RNA binding protein,PG1089
1603,Tb927.10.2250,6.19,5.87,4303,4203,"ubiquitin-conjugating enzyme variant Kua homologue, putative",PG1090
1604,Tb927.10.2260,5.92,5.32,3671,3040,"Ubiquitin family, putative",PG1091
1605,Tb927.10.2270,6.46,5.72,4925,3813,"vacuolar protein sorting-associated protein 35, putative",PG1092
1606,Tb927.10.2290,6.82,6.54,5507,5487,"chaperone protein DnaJ, putative",PG1093
1607,Tb927.10.230,7.67,7.5,6331,6338,"proteasome subunit alpha type-5, putative",PG1094
1608,Tb927.10.2300,5.78,5.5,3309,3355,"hypothetical protein, conserved",PG1095
1609,Tb927.10.2310,5.28,3.78,2163,1683,"hypothetical protein, conserved",PG1096
1610,Tb927.10.2320,6.05,5.77,3989,3935,Nucleoporin NUP41,PG1097
1611,Tb927.10.2330,5.12,3.66,1886,1157,"hypothetical protein, conserved",PG1098
1612,Tb927.10.2340,6.87,3.61,5579,820,"SNARE domain containing protein, putative",PG1099
1613,Tb927.10.2350,6.6,7.26,5164,6224,"pyruvate dehydrogenase complex E3 binding protein, putative",PG1100
1614,Tb927.10.2370,7.41,7.38,6185,6275,"Lupus La protein homolog, putative",PG1101
1615,Tb927.10.2380,6.77,6.01,5436,4492,"Tetratricopeptide repeat, putative",PG1102
1616,Tb927.10.240,7.12,6.8,5898,5807,"peroxin 14, putative",PG1103
1617,Tb927.10.2410,5.47,3.53,2570,125,"MSP-C, putative",PG1104
1618,Tb927.10.2440,7.99,3.64,6459,999,Metacaspase-4,PG1105
1619,Tb927.10.2460,4.75,3.55,1387,241,"DnaJ domain containing protein, putative",PG1106
1620,Tb927.10.2460,4.75,3.55,1387,241,"DnaJ domain containing protein, putative",PG1106
1621,Tb927.10.2470,6.56,5.18,5087,2816,"Cleft lip and palate transmembrane protein 1 (CLPTM1), putative",PG1107
1622,Tb927.10.2480,4.97,4.22,1648,2127,"hypothetical protein, conserved",PG1108
1623,Tb927.10.2490,6.91,6.02,5649,4519,glucose-6-phosphate 1-dehydrogenase,PG1109
1624,Tb927.10.250,4.85,3.71,1493,1435,"hypothetical protein, conserved",PG1110
1625,Tb927.10.2510,5.64,5.62,2962,3594,"hypothetical protein, conserved",PG1111
1626,Tb11.v5.0623,5.64,5.62,2962,3594,"hypothetical protein, conserved",PG1111
1627,Tb927.10.2520,5.68,4.39,3058,2169,PrimPol-like protein 2,PG1112
1628,Tb927.10.2530,7.82,7.44,6391,6303,"adenylate kinase, putative",PG1113
1629,Tb927.10.2540,5.91,4.65,3642,2270,"adenylate kinase, putative",PG1114
1630,Tb927.10.2550,4.53,5.59,1190,3539,malate dehydrogenase-related,PG1115
1631,Tb927.10.2560,7.28,8.24,6074,6584,mitochondrial malate dehydrogenase,PG1116
1632,Tb927.10.2570,6.01,5.85,3874,4130,"lysosomal alpha-mannosidase precursor, putative",PG1117
1633,Tb11.v5.0498,6.01,5.85,3874,4130,"lysosomal alpha-mannosidase precursor, putative",PG1117
1634,Tb927.10.2580,5.09,3.85,1823,1843,"Nucleolar protein 12 (25kDa), putative",PG1118
1635,Tb927.10.2590,3.55,3.57,822,420,Mitoribosomal SSU assembly factor 4,PG1119
1636,Tb927.10.260,6.62,6.22,5209,4947,"BolA-like protein, putative",PG1120
1637,Tb927.10.2610,5.82,6.43,3384,5332,"Domain of unknown function (DUF1935), putative",PG1121
1638,Tb927.10.2620,7.12,6.84,5899,5860,"CS domain containing protein, putative",PG1122
1639,Tb927.10.2630,5.86,6.05,3501,4590,"Regulator of Vps4 activity in the MVB pathway, putative",PG1123
1640,Tb927.10.2640,7.35,6.71,6140,5714,intraflagellar transport protein 81,PG1124
1641,Tb11.v5.0525,7.35,6.71,6140,5714,"hypothetical protein, conserved",PG1124
1642,Tb927.10.2650,5.86,5.79,3515,3986,"hypothetical protein, conserved",PG1125
1643,Tb927.10.2660,6.34,3.97,4641,2007,"hypothetical protein, conserved",PG1126
1644,Tb927.10.2670,6.73,6.39,5369,5247,"hypothetical protein, conserved",PG1127
1645,Tb927.10.2680,4.41,5.49,1102,3348,"pyridine nucleotide-disulphide oxidoreductase, putative",PG1128
1646,Tb927.10.2690,5.23,3.72,2066,1478,"Trafficking protein Mon1, putative",PG1129
1647,Tb927.9.15420,7.95,7.1,6448,6090,60S ribosomal protein L32,PG1130
1648,Tb927.10.270,7.95,7.1,6448,6090,"60S ribosomal protein L32, putative",PG1130
1649,Tb927.10.2700,6.06,5.62,4012,3601,predicted WD40 repeat protein,PG1131
1650,Tb927.10.2720,5.83,5.62,3419,3593,"hypothetical protein, conserved",PG1132
1651,Tb927.10.2730,7.31,6.97,6103,5990,"START domain containing protein, putative",PG1133
1652,Tb927.10.2750,5.7,5.61,3143,3571,deoxyhypusine synthase,PG1134
1653,Tb927.10.2760,5.62,3.65,2920,1081,"ATPase family associated with various cellular activities (AAA), putative",PG1135
1654,Tb927.10.2780,6.51,6.18,5025,4866,DNA-directed RNA polymerase III subunit C1,PG1136
1655,Tb11.v5.0608,6.51,6.18,5025,4866,"DNA-directed RNA polymerase III largest subunit, putative",PG1136
1656,Tb11.v5.0609,6.51,6.18,5025,4866,"DNA-directed RNA polymerase III largest subunit, putative",PG1136
1657,Tb927.10.2790,5.59,5.45,2841,3278,"Conserved oligomeric complex COG6, putative",PG1137
1658,Tb927.10.280,3.24,6.08,134,4659,cytochrome oxidase subunit VI,PG1138
1659,Tb927.10.2800,5.05,6.19,1743,4906,mitochondrial ribosomal protein s6,PG1139
1660,Tb927.10.2810,7.16,7.03,5952,6045,"hypothetical protein, conserved",PG1140
1661,Tb927.3.1370,8.33,7.5,6570,6342,"40S ribosomal protein S25, putative",PG1141
1662,Tb927.10.2840,8.33,7.5,6570,6342,"ribosomal protein S25, putative",PG1141
1663,Tb927.10.2860,6.1,5.52,4095,3405,POC1 centriolar protein homolog,PG1142
1664,Tb927.10.2870,3.37,3.59,550,628,"hypothetical protein, conserved",PG1143
1665,Tb11.v5.0790,3.37,3.59,550,628,"hypothetical protein, conserved",PG1143
1666,Tb927.10.2880,6.25,5.87,4427,4202,"Voltage-dependent calcium channel subunit, putative",PG1144
1667,Tb927.10.290,7.53,7.63,6265,6411,"proteasome alpha 2 subunit, putative",PG1145
1668,Tb927.10.2900,6.96,6.63,5719,5609,"importin beta-1 subunit, putative",PG1146
1669,Tb11.v5.0837,6.96,6.63,5719,5609,"importin beta-1 subunit, putative",PG1146
1670,Tb927.10.2910,6.38,3.92,4735,1953,splicing factor PTSR1 interacting protein,PG1147
1671,Tb927.10.2920,4.63,3.59,1283,631,SUMO-interacting motif-containing protein,PG1148
1672,Tb927.10.2930,6.16,6.24,4225,4992,"hypothetical protein, conserved",PG1149
1673,Tb927.10.2940,6.67,6.38,5286,5226,"Soluble NSF attachment protein, SNAP, putative",PG1150
1674,Tb927.10.2950,6.17,5.72,4244,3809,"hypothetical protein, conserved",PG1151
1675,Tb927.10.2960,3.3,5.55,309,3458,"Translation factor GUF1, mitochondrial, putative",PG1152
1676,Tb927.10.2970,3.33,7.77,436,6469,Inhibitor of F1-ATPase,PG1153
1677,Tb927.10.3030,7.32,6.76,6112,5779,proteasome regulatory non-ATPase subunit 11,PG1154
1678,Tb927.10.2980,7.32,6.76,6112,5779,proteasome regulatory non-ATPase subunit 11,PG1154
1679,Tb927.10.2990,6.07,5.72,4034,3822,nuclear cap binding complex subunit CBP110,PG1155
1680,Tb11.v5.1039,6.07,5.72,4034,3822,"nuclear cap binding complex subunit CBP110, putative",PG1155
1681,Tb927.10.300,5.41,3.6,2435,672,mitochondrial calcium uniporter,PG1156
1682,Tb927.10.3000,5.36,5.25,2331,2917,"Orofaciodigital syndrome 1-like protein, putative",PG1157
1683,Tb11.v5.0467,5.36,5.25,2331,2917,"hypothetical protein, conserved",PG1157
1684,Tb927.10.3010,6.19,6.03,4308,4526,"hook complex protein, conserved",PG1158
1685,Tb927.10.3020,5.42,5.05,2448,2624,"hypothetical protein, conserved",PG1159
1686,Tb927.10.3040,5.98,6.86,3800,5885,succinate dehydrogenase subunit,PG1160
1687,Tb927.10.3070,5.87,5.26,3523,2928,"hypothetical protein, conserved",PG1161
1688,Tb927.10.3080,5.89,5.9,3597,4268,"methionine biosynthetic protein, putative",PG1162
1689,Tb927.10.3090,5.71,5.11,3154,2709,"hypothetical protein, conserved",PG1163
1690,Tb927.10.310,5.99,5.47,3835,3304,pumillio/PUF RNA binding protein 3,PG1164
1691,Tb927.10.3100,5.31,5.63,2233,3625,"glycerol-3-phosphate acyltransferase, putative",PG1165
1692,Tb927.10.3110,5.25,4.84,2115,2393,"DNA primase large subunit, putative",PG1166
1693,Tb927.10.3120,3.35,6.32,492,5128,"cytochrome c oxidase assembly protein COX11, putative",PG1167
1694,Tb927.10.3130,4.99,4.36,1690,2166,"myotubularin-associated protein, putative",PG1168
1695,Tb927.10.3140,3.31,3.79,370,1721,Basal body protein,PG1169
1696,Tb927.10.3150,6.85,6.63,5557,5600,"N-acetyltransferase, putative",PG1170
1697,Tb927.10.3160,6.45,6.72,4885,5731,"hypothetical protein, conserved",PG1171
1698,Tb927.10.3170,6.58,6.6,5140,5570,"GCN20-type ATP-binding cassette protein, putative",PG1172
1699,Tb11.v5.0791,6.58,6.6,5140,5570,"ABC transporter, putative",PG1172
1700,Tb927.10.3200,7.27,6.11,6061,4714,"U2 splicing auxiliary factor, putative",PG1173
1701,Tb927.10.3210,7.93,8.13,6441,6566,"delta-1-pyrroline-5-carboxylate dehydrogenase, putative",PG1174
1702,Tb927.10.3220,5.67,3.65,3041,1082,"nucleolus protein, putative",PG1175
1703,Tb927.10.3230,6.25,5.71,4447,3798,"CMGC/MAPK protein kinase, putative",PG1176
1704,Tb927.10.3250,4.78,6.17,1425,4838,"Mitochondrial SSU ribosomal protein, putative",PG1177
1705,Tb11.v5.0824,4.78,6.17,1425,4838,"hypothetical protein, conserved",PG1177
1706,Tb927.10.3260,7.76,7.21,6363,6169,"Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 5) (LACS 5), putative",PG1178
1707,Tb11.v5.0825,7.76,7.21,6363,6169,"fatty acyl CoA synthetase, putative",PG1178
1708,Tb927.10.3270,3.23,4.17,115,2118,"hypothetical protein, conserved",PG1179
1709,Tb927.10.3280,7.75,7.5,6359,6344,"60S ribosomal proteins L38, putative",PG1180
1710,Tb927.10.3290,3.25,5.55,145,3468,"hypothetical protein, conserved",PG1181
1711,Tb927.10.330,5.94,3.68,3715,1277,"hypothetical protein, conserved",PG1182
1712,Tb927.10.3300,3.31,3.73,385,1537,"Domain of unknown function (DUF4206), putative",PG1183
1713,Tb927.10.3310,6.11,5.73,4136,3840,Component of motile flagella 76b,PG1184
